C,NEMP.WORLD,P5MIN_FCAS_REQUIREMENT,AEMO,PUBLIC,2025/05/02,17:40:47,0000000461610585,P5MIN,0000000461610582
I,P5MIN,FCAS_REQUIRMENT,1,RUN_DATETIME,INTERVENTION,INTERVAL_DATETIME,CONSTRAINTID,BIDTYPE,REGIONID,CONSTRAINT_EFFECTIVEDATE,CONSTRAINT_VERSIONNO,MARGINALVALUE,BASE_COST,ADJUSTED_COST,ESTIMATED_CMPF,ESTIMATED_CRMPF,RECOVERY_FACTOR_CMPF,RECOVERY_FACTOR_CRMPF,LASTCHANGED
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_BB_TG_R5,RAISE5MIN,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_BB_TG_R5,RAISEREG,TAS1,"2024/07/11 00:00:00",1,0,0,0,4.815330,1.79179923,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_BB_TG_R6,RAISE6SEC,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_BB_TG_R60,RAISE60SEC,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_MG_R5,RAISE5MIN,TAS1,"2023/09/14 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_MG_R5,RAISEREG,TAS1,"2023/09/14 00:00:00",1,0,0,0,4.815330,1.79179923,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_MG_R6,RAISE6SEC,TAS1,"2023/09/14 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_MG_R60,RAISE60SEC,TAS1,"2023/09/14 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_MG_RECL_R5,RAISE5MIN,TAS1,"2023/09/14 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_MG_RECL_R5,RAISEREG,TAS1,"2023/09/14 00:00:00",1,0,0,0,4.815330,1.79179923,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_MG_RECL_R6,RAISE6SEC,TAS1,"2023/09/14 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_MG_RECL_R60,RAISE60SEC,TAS1,"2023/09/14 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_ML_L5,LOWER5MIN,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_ML_L5,LOWERREG,TAS1,"2024/07/11 00:00:00",1,0,0,0,4.815330,1.79179923,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_ML_L6,LOWER6SEC,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_ML_L60,LOWER60SEC,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_ML_RECL_L5,LOWER5MIN,TAS1,"2025/01/07 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_ML_RECL_L5,LOWERREG,TAS1,"2025/01/07 00:00:00",1,0,0,0,4.815330,1.79179923,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_ML_RECL_L6,LOWER6SEC,TAS1,"2025/01/07 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_ML_RECL_L60,LOWER60SEC,TAS1,"2025/01/07 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_TL_L5_DS,LOWER5MIN,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_TL_L5_DS,LOWERREG,TAS1,"2024/07/11 00:00:00",1,0,0,0,4.815330,1.79179923,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_TL_L60_DS,LOWER60SEC,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_TL_L6_DS,LOWER6SEC,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_WF_TG_R5,RAISE5MIN,TAS1,"2023/09/14 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_WF_TG_R5,RAISEREG,TAS1,"2023/09/14 00:00:00",1,0,0,0,4.815330,1.79179923,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_WF_TG_R6,RAISE6SEC,TAS1,"2023/09/14 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+NIL_WF_TG_R60,RAISE60SEC,TAS1,"2023/09/14 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T+RREG_0050,RAISEREG,TAS1,"2023/04/05 00:00:00",1,76.298070,317.908625,317.908625,4.815330,1.79179923,48.11599927,0.06470984,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_TASCAP_LREG_0210,LOWERREG,NSW1,"2019/05/16 00:00:00",1,0,0,0,64.8178,33.39040290,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_TASCAP_LREG_0210,LOWERREG,QLD1,"2019/05/16 00:00:00",1,0,0,0,64.8178,33.39040290,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_TASCAP_LREG_0210,LOWERREG,SA1,"2019/05/16 00:00:00",1,0,0,0,64.8178,33.39040290,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_TASCAP_LREG_0210,LOWERREG,VIC1,"2019/05/16 00:00:00",1,0,0,0,64.8178,33.39040290,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_TASCAP_RREG_0220,RAISEREG,NSW1,"2019/05/16 00:00:00",1,5.77,81.74166667,81.74166667,64.8178,33.39040290,0.83233034,0.00111938,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_TASCAP_RREG_0220,RAISEREG,QLD1,"2019/05/16 00:00:00",1,5.77,81.74166667,81.74166667,64.8178,33.39040290,0.83233034,0.00111938,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_TASCAP_RREG_0220,RAISEREG,SA1,"2019/05/16 00:00:00",1,5.77,81.74166667,81.74166667,64.8178,33.39040290,0.83233034,0.00111938,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_TASCAP_RREG_0220,RAISEREG,VIC1,"2019/05/16 00:00:00",1,5.77,81.74166667,81.74166667,64.8178,33.39040290,0.83233034,0.00111938,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 17:55:00",F_T_NIL_MINP_R6,RAISE6SEC,TAS1,"2023/10/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+BIP_ML2_L1,LOWER1SEC,NSW1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+BIP_ML2_L1,LOWER1SEC,QLD1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+BIP_ML2_L1,LOWER1SEC,SA1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+BIP_ML2_L1,LOWER1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+BIP_ML2_L1,LOWER1SEC,VIC1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+NIL_MG2_R1,RAISE1SEC,NSW1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+NIL_MG2_R1,RAISE1SEC,QLD1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+NIL_MG2_R1,RAISE1SEC,SA1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+NIL_MG2_R1,RAISE1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_I+NIL_MG2_R1,RAISE1SEC,VIC1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_T+NIL_BB_TG_R1,RAISE1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_T+NIL_MG_R1,RAISE1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_T+NIL_MG_RECL_R1,RAISE1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_T+NIL_ML_L1,LOWER1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_T+NIL_ML_RECL_L1,LOWER1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_T+NIL_TL_L1_DS,LOWER1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",D_T+NIL_WF_TG_R1,RAISE1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L1,LOWER1SEC,NSW1,"2024/09/09 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L1,LOWER1SEC,QLD1,"2024/09/09 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L1,LOWER1SEC,SA1,"2024/09/09 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L1,LOWER1SEC,TAS1,"2024/09/09 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L1,LOWER1SEC,VIC1,"2024/09/09 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWER5MIN,NSW1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWER5MIN,QLD1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWER5MIN,SA1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWER5MIN,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWER5MIN,VIC1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWERREG,NSW1,"2024/07/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWERREG,QLD1,"2024/07/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWERREG,SA1,"2024/07/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWERREG,TAS1,"2024/07/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L5,LOWERREG,VIC1,"2024/07/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L6,LOWER6SEC,NSW1,"2024/07/11 00:00:00",1,0.10,2.31233333,2.31233333,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L6,LOWER6SEC,QLD1,"2024/07/11 00:00:00",1,0.10,2.31233333,2.31233333,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L6,LOWER6SEC,SA1,"2024/07/11 00:00:00",1,0.10,2.31233333,2.31233333,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L6,LOWER6SEC,TAS1,"2024/07/11 00:00:00",1,0.10,2.31233333,2.31233333,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L6,LOWER6SEC,VIC1,"2024/07/11 00:00:00",1,0.10,2.31233333,2.31233333,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L60,LOWER60SEC,NSW1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L60,LOWER60SEC,QLD1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L60,LOWER60SEC,SA1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L60,LOWER60SEC,TAS1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+BIP_ML_L60,LOWER60SEC,VIC1,"2024/07/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R1,RAISE1SEC,NSW1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R1,RAISE1SEC,QLD1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R1,RAISE1SEC,SA1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R1,RAISE1SEC,TAS1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R1,RAISE1SEC,VIC1,"2025/02/17 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISE5MIN,NSW1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISE5MIN,QLD1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISE5MIN,SA1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISE5MIN,TAS1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISE5MIN,VIC1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISEREG,NSW1,"2022/08/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISEREG,QLD1,"2022/08/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISEREG,SA1,"2022/08/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISEREG,TAS1,"2022/08/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R5,RAISEREG,VIC1,"2022/08/11 00:00:00",1,0,0,0,64.8178,35.18220213,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R6,RAISE6SEC,NSW1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R6,RAISE6SEC,QLD1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R6,RAISE6SEC,SA1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R6,RAISE6SEC,TAS1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R6,RAISE6SEC,VIC1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R60,RAISE60SEC,NSW1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R60,RAISE60SEC,QLD1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R60,RAISE60SEC,SA1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R60,RAISE60SEC,TAS1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
D,P5MIN,FCAS_REQUIRMENT,1,"2025/05/02 17:45:00",0,"2025/05/02 18:00:00",F_I+GFT_TG_R60,RAISE60SEC,VIC1,"2022/08/11 00:00:00",1,0,0,0,0,0,0,0,"2025/05/02 17:40:45"
